Orientation,Parent,Fluor,PWM,P-value,ROI,N_without,N_with,Fluor_without,Fluor_with,Q-value,status,gain-loss,fluorescence_change
top,rand_19,GFP,minus10,0.0016387873211068,"[3, 9]",215,3294,1.0,1.0,0.002260095400248462,True,loss,0.0
top,rand_19,GFP,minus35,0.0001055335184848,"[66, 72]",331,3178,1.0,1.0,0.00028954641194452543,True,loss,0.0
top,rand_19,GFP,minus35,0.0005477250890763,"[138, 144]",443,3066,1.0,1.0,0.0010272324262908161,True,loss,0.0
top,rand_19,GFP,sigma32_35,0.0002864491138177,"[65, 74]",292,3217,1.0,1.0,0.0006341071992438735,True,loss,0.0
top,rand_19,GFP,sigma32_10,0.0003152993776879,"[59, 68]",300,3209,1.0,1.0,0.0006850218051034779,True,loss,0.0
top,rand_19,GFP,sigma32_10,0.0001431447413222,"[67, 76]",3392,117,1.0,1.0,0.00036780246034176387,True,gain,0.0
top,rand_19,GFP,sigma32_10,0.0024530763092097,"[131, 140]",360,3149,1.0,1.0,0.002981935054268062,True,loss,0.0
top,rand_19,GFP,sigH_35,0.0005088799266682,"[113, 121]",434,3075,1.0,1.0,0.0009755729164105389,True,loss,0.0
top,rand_19,GFP,sigH_10,0.0002291817139804,"[67, 72]",3388,121,1.0,1.0,0.0005353347067886628,True,gain,0.0
bottom,rand_19,RFP,minus10,7.254187833091968e-07,"[55, 61]",290,3219,1.0,1.025,4.48409224050315e-06,True,loss,-0.0249999999999999
bottom,rand_19,RFP,minus10,0.0017015909828241,"[64, 70]",3488,21,1.0231214731214728,1.0980392156862746,0.002326179823538178,True,gain,0.0749177425648017
bottom,rand_19,RFP,minus10,0.0002601594574009,"[73, 79]",3491,18,1.0231660231660231,1.3134469238588506,0.0005900288920037926,True,gain,0.2902809006928275
bottom,rand_19,RFP,minus10,3.128551535774232e-13,"[74, 80]",3460,49,1.0223880597014925,2.947643979057592,7.170750865181647e-12,True,gain,1.9252559193561
bottom,rand_19,RFP,minus10,0.0010139045000414,"[122, 128]",265,3244,1.0441176470588234,1.022305140961857,0.001617002866445336,True,loss,0.0218125060969662
bottom,rand_19,RFP,minus10,0.0015202282155346,"[127, 133]",351,3158,1.0,1.0256410256410255,0.0021494671459762827,True,loss,-0.0256410256410255
bottom,rand_19,RFP,minus10,1.0377418890767571e-06,"[140, 146]",300,3209,1.0,1.027027027027027,6.057078336536338e-06,True,loss,-0.0270270270270269
bottom,rand_19,RFP,minus35,0.0003223129528366,"[78, 84]",396,3113,1.0,1.0257142857142856,0.0006959919978355458,True,loss,-0.0257142857142855
bottom,rand_19,RFP,sigma28_35,4.474902728729703e-05,"[50, 58]",471,3038,1.0379746835443036,1.020339216767788,0.0001459697489598228,True,loss,0.0176354667765155
bottom,rand_19,RFP,sigma28_35,0.0001352580517137,"[138, 146]",3416,93,1.024691776182089,1.0,0.000350427917350028,True,gain,-0.024691776182089
bottom,rand_19,RFP,sigma28_35,0.001021744432569,"[140, 148]",344,3165,1.0,1.0262390670553934,0.0016245624556740091,True,loss,-0.0262390670553933
bottom,rand_19,RFP,sigH_10,0.0005333829474231,"[42, 47]",3432,77,1.022828163903418,1.1404682274247488,0.0010105792493239423,True,gain,0.1176400635213308
bottom,rand_19,RFP,sigH_10,0.0003331490915528,"[64, 69]",3441,68,1.0229885057471264,1.0823639774859286,0.0007142848900014503,True,gain,0.0593754717388022
bottom,rand_19,RFP,sigH_10,3.433907382111256e-17,"[71, 76]",3442,67,1.0219379160985,2.6,1.2183315232422125e-15,True,gain,1.5780620839015
bottom,rand_19,RFP,sigH_10,0.0012500753341391,"[145, 150]",3465,44,1.024390243902439,1.0,0.0018586079881861477,True,gain,-0.024390243902439
top,rand_20,GFP,minus10,0.0020887402445368,"[58, 64]",183,1650,1.0,1.0,0.0026649444499262623,True,loss,0.0
top,rand_20,GFP,minus10,0.0041375330931816,"[88, 94]",1821,12,1.0,1.3114406779661016,0.00426261364810674,True,gain,0.3114406779661016
top,rand_20,GFP,sigma32_10,0.0044186828159538,"[28, 37]",1801,32,1.0,1.0,0.004458273663155568,True,gain,0.0
top,rand_20,GFP,sigma32_10,0.0008651648037584,"[55, 64]",320,1513,1.0,1.0,0.0014428698272596625,True,loss,0.0
top,rand_21,GFP,minus10,0.0020798614530409,"[7, 13]",4096,13,1.014150943396226,1.0,0.0026562333152741276,True,gain,-0.0141509433962259
top,rand_21,GFP,minus10,0.0024407480352418,"[126, 132]",252,3857,1.0559816388207786,1.0131964809384164,0.002974349000991127,True,loss,0.0427851578823621
top,rand_21,GFP,minus35,0.0004274453875399,"[37, 43]",4076,33,1.0143198090692125,1.0,0.0008635597142966779,True,gain,-0.0143198090692124
top,rand_21,GFP,minus35,4.0015031702455015e-05,"[107, 113]",4082,27,1.0143027616774631,1.0,0.00013364707572223995,True,gain,-0.0143027616774631
top,rand_21,GFP,minus35,8.731915407815765e-06,"[131, 137]",3982,127,1.015075376884422,1.0,3.794573977557522e-05,True,gain,-0.015075376884422
top,rand_21,GFP,sigma28_35,4.281969519508766e-05,"[51, 59]",344,3765,1.0,1.0158311345646436,0.00014091869193809026,True,loss,-0.0158311345646435
top,rand_21,GFP,sigma32_35,0.0002488081204927,"[87, 96]",4056,53,1.0133008208708778,1.1428571428571428,0.0005707821364712959,True,gain,0.129556321986265
top,rand_21,GFP,sigma32_10,0.0011470136455234,"[111, 120]",4077,32,1.0143198090692125,1.0,0.0017568097823214702,True,gain,-0.0143198090692124
top,rand_21,GFP,sigH_35,0.0020954041959172,"[119, 127]",4084,25,1.013468030432811,1.3333333333333333,0.0026681892170233763,True,gain,0.3198653029005223
top,rand_21,GFP,sigH_10,4.53198339545556e-05,"[20, 25]",236,3873,1.11771472392638,1.0127118644067796,0.00014746026374660678,True,loss,0.1050028595196004
top,rand_21,GFP,sigH_10,0.0040659377931904,"[23, 28]",3990,119,1.0132061699846266,1.1249999999999998,0.004212808667614263,True,gain,0.1117938300153731
top,rand_21,GFP,sigH_10,0.0011461981052305,"[101, 106]",4087,22,1.014150943396226,1.0,0.0017565994630455591,True,gain,-0.0141509433962259
top,rand_21,GFP,sigH_10,1.3803181935370786e-07,"[104, 109]",144,3965,1.0,1.015,1.0392511980409982e-06,True,loss,-0.0149999999999999
top,rand_21,GFP,sigH_10,3.256037388183292e-05,"[105, 110]",4078,31,1.0143198090692125,1.0,0.00011140207180177972,True,gain,-0.0143198090692124
bottom,rand_21,RFP,minus10,0.000112879191935,"[6, 12]",435,3674,1.0,1.0,0.0003035822734858517,True,loss,0.0
bottom,rand_21,RFP,minus10,0.0001866017576013,"[129, 135]",4094,15,1.0,1.1875,0.00045736233105727817,True,gain,0.1875
bottom,rand_21,RFP,minus35,0.0001343563730549,"[106, 112]",383,3726,1.0,1.0,0.00034903009650169613,True,loss,0.0
top,rand_22,GFP,minus35,0.0019408233129556,"[37, 43]",1464,24,1.0,1.014484126984127,0.002549052931315925,True,gain,0.0144841269841269
bottom,rand_22,RFP,sigH_35,9.842109944307384e-05,"[33, 41]",1475,13,1.0,1.1034482758620687,0.00027439251620835437,True,gain,0.1034482758620687
bottom,rand_22,RFP,sigH_10,0.0015220551141778,"[117, 122]",132,1356,1.0241192878913528,1.0,0.0021494671459762827,True,loss,0.0241192878913527
top,rand_24,GFP,minus10,0.0040773104216753,"[71, 77]",1192,19,1.0,1.2857142857142856,0.004218749483769192,True,gain,0.2857142857142856
top,rand_24,GFP,minus35,0.0005625047895093,"[50, 56]",144,1067,1.0,1.0,0.0010496306951218207,True,loss,0.0
top,rand_24,GFP,sigma28_35,0.0001901123208806,"[88, 96]",175,1036,1.0,1.0,0.00046345296796797367,True,loss,0.0
top,rand_24,GFP,sigma32_10,0.000625425072623,"[88, 97]",1145,66,1.0,1.0,0.0011319713054462404,True,gain,0.0
bottom,rand_24,RFP,sigma32_10,0.0010644887257907,"[24, 33]",177,1034,1.03515625,1.0,0.0016729525484210639,True,loss,0.03515625
top,rand_25,GFP,sigH_10,0.002365193356113,"[88, 93]",198,1893,1.0,1.0,0.0029117344473484044,True,loss,0.0
top,rand_25,GFP,sigH_10,0.0045571543332592,"[122, 127]",170,1921,1.0,1.0,0.004573126885714142,True,loss,0.0
top,rand_26,GFP,minus35,0.0003288933967459,"[2, 8]",1175,31,1.0428571428571427,1.0,0.0007063299316516426,True,gain,-0.0428571428571427
top,rand_26,GFP,sigma28_10,0.0013353514774452,"[33, 41]",1182,24,1.0383421804818291,1.0,0.0019528855599000947,True,gain,-0.0383421804818291
top,rand_26,GFP,sigma32_10,0.0027327968658094,"[31, 40]",36,1170,1.284831460674157,1.0332245879120876,0.003212866038332431,True,loss,0.2516068727620697
top,rand_26,GFP,sigma32_10,0.0008090639646301,"[65, 74]",1176,30,1.0383421804818291,1.0,0.0013731819583171422,True,gain,-0.0383421804818291
top,rand_26,GFP,sigH_10,6.106096078906966e-05,"[0, 5]",67,1139,1.0,1.0441696113074204,0.00018715726443040284,True,loss,-0.0441696113074203
top,rand_26,GFP,sigH_10,0.0024546276199612,"[105, 110]",41,1165,1.0,1.0379746835443036,0.002981935054268062,True,loss,-0.0379746835443035
bottom,rand_26,RFP,minus10,3.663475726877399e-07,"[10, 16]",104,1102,1.0,1.009819993571199,2.442769015634338e-06,True,loss,-0.0098199935711988
bottom,rand_26,RFP,minus10,0.0031833338243492,"[34, 40]",69,1137,1.0,1.0072115384615383,0.0035584094109039396,True,loss,-0.0072115384615383
bottom,rand_26,RFP,sigma28_35,0.0006203687345335,"[86, 94]",1162,44,1.0064508686523772,1.0,0.0011264834128176617,True,gain,-0.0064508686523772
bottom,rand_26,RFP,sigH_35,9.819841686116276e-05,"[116, 124]",74,1132,1.0,1.007778001814699,0.00027439251620835437,True,loss,-0.0077780018146988
bottom,rand_26,RFP,sigH_10,0.0021388294968034,"[90, 95]",1159,47,1.006160164271047,1.0,0.002709420420756859,True,gain,-0.0061601642710469
bottom,rand_26,RFP,sigH_10,0.0002672616828587,"[136, 141]",100,1106,1.0,1.0087091718070582,0.0006019197900904635,True,loss,-0.0087091718070582
top,rand_27,GFP,minus10,0.00038742674347,"[75, 81]",223,3736,1.0,1.031746920492721,0.0007995500124201594,True,loss,-0.0317469204927209
top,rand_27,GFP,minus10,0.0037053791604765,"[99, 105]",3948,11,1.0287573591667156,1.0,0.003947730162745428,True,gain,-0.0287573591667156
top,rand_27,GFP,minus10,0.0020703990174205,"[108, 114]",3934,25,1.0287573591667156,1.0,0.002649374236718921,True,gain,-0.0287573591667156
top,rand_27,GFP,minus35,0.0009457112938807,"[6, 12]",3923,36,1.0271084337349397,1.2916666666666663,0.0015385629718285257,True,gain,0.2645582329317268
top,rand_27,GFP,minus35,0.0012899655162861,"[79, 85]",275,3684,1.005524861878453,1.0312272234807445,0.0018987577743914182,True,loss,-0.0257023616022915
top,rand_27,GFP,sigma28_35,0.0005206186957589,"[135, 143]",3944,15,1.0288263691041466,1.0,0.0009929325640762525,True,gain,-0.0288263691041466
top,rand_27,GFP,sigH_35,0.0010528905717341,"[45, 53]",3932,27,1.0288461538461535,1.0,0.001661652344279039,True,gain,-0.0288461538461535
top,rand_27,GFP,sigH_10,0.0037020398975943,"[16, 21]",3939,20,1.0288461538461535,1.0,0.003947420063717265,True,gain,-0.0288461538461535
top,rand_27,GFP,sigH_10,1.1469317393811818e-12,"[19, 24]",202,3757,1.0,1.034090909090909,2.32074469140411e-11,True,loss,-0.0340909090909089
top,rand_27,GFP,sigH_10,0.0003740099689703,"[42, 47]",3910,49,1.0270677303809834,1.3,0.0007780608993036764,True,gain,0.2729322696190166
top,rand_27,GFP,sigH_10,0.0012777937943893,"[46, 51]",3931,28,1.0288461538461535,1.0,0.0018857469672183972,True,gain,-0.0288461538461535
top,rand_27,GFP,sigH_10,9.638681646683123e-07,"[47, 52]",248,3711,1.0,1.034090909090909,5.673678514752111e-06,True,loss,-0.0340909090909089
top,rand_27,GFP,sigH_10,0.0032821748913595,"[132, 137]",3879,80,1.026706231454006,1.1819852941176472,0.0036297322667041445,True,gain,0.1552790626636411
top,rand_28,GFP,sigH_10,0.001589733215745,"[95, 100]",244,2140,1.0,1.0,0.0022208247188670715,True,loss,0.0
bottom,rand_28,RFP,sigma32_10,3.7373039539531406e-16,"[18, 27]",262,2122,1.0576923076923077,1.0,1.2341610504713114e-14,True,loss,0.0576923076923077
bottom,rand_28,RFP,sigH_10,0.0033447733240115,"[39, 44]",121,2263,1.0326086956521738,1.0069605568445472,0.003673860436467254,True,loss,0.0256481388076266
top,rand_29,GFP,minus10,0.0004046977148757,"[41, 47]",3013,42,1.0,1.0,0.0008305602864723162,True,gain,0.0
top,rand_29,GFP,minus35,0.0023546319299009,"[100, 106]",2942,113,1.0,1.0,0.0029082006191909066,True,gain,0.0
top,rand_29,GFP,minus35,0.0004704384401559,"[111, 117]",534,2521,1.0,1.0,0.0009216607866896982,True,loss,0.0
top,rand_29,GFP,sigma28_35,5.795258658644236e-07,"[128, 136]",2981,74,1.0,1.1622807017543857,3.669858172588893e-06,True,gain,0.1622807017543857
top,rand_29,GFP,sigma32_10,0.0014626731052055,"[34, 43]",411,2644,1.0,1.0,0.0020892474320593182,True,loss,0.0
top,rand_29,GFP,sigma32_10,0.003991745571807,"[38, 47]",2997,58,1.0,1.0,0.004155394305056322,True,gain,0.0
top,rand_29,GFP,sigH_10,0.0004900849815823,"[38, 43]",3006,49,1.0,1.0,0.0009479612414474661,True,gain,0.0
top,rand_29,GFP,sigH_10,0.0021826792918898,"[39, 44]",2997,58,1.0,1.0,0.0027525497069206825,True,gain,0.0
top,rand_29,GFP,sigH_10,2.254121410324194e-05,"[109, 114]",346,2709,1.0,1.0,8.29342705344655e-05,True,loss,0.0
bottom,rand_29,RFP,minus10,8.952739921541758e-42,"[13, 19]",2979,76,1.1963636363636363,3.988102478120759,2.8984495495991442e-39,True,gain,2.7917388417571223
bottom,rand_29,RFP,minus10,6.186408212968876e-08,"[144, 150]",3024,31,1.206896551724138,3.4074074074074074,5.323188462322055e-07,True,gain,2.200510855683269
bottom,rand_29,RFP,minus35,1.6339765720389343e-08,"[15, 21]",296,2759,1.3385416666666663,1.1999999999999995,1.6152669166339084e-07,True,loss,0.138541666666667
bottom,rand_29,RFP,minus35,5.859598851954452e-43,"[18, 24]",2981,74,1.1963636363636363,3.9882070806962022,2.1680515752231473e-40,True,gain,2.7918434443325664
bottom,rand_29,RFP,minus35,2.533907154049617e-07,"[44, 50]",3023,32,1.2166666666666666,1.0412568306010928,1.7689540509402986e-06,True,gain,-0.1754098360655738
bottom,rand_29,RFP,minus35,0.0017995534643415,"[74, 80]",3030,25,1.2142857142857142,1.049723756906077,0.0024187044486997846,True,gain,-0.164561957379637
bottom,rand_29,RFP,minus35,0.000408547672327,"[100, 106]",266,2789,1.1025715955581528,1.2307692307692306,0.0008351527003369613,True,loss,-0.1281976352110778
bottom,rand_29,RFP,sigma28_35,0.0025977699530405,"[35, 43]",3042,13,1.2142857142857142,3.704918032786885,0.0031062900177169415,True,gain,2.490632318501171
bottom,rand_29,RFP,sigma28_35,0.0004500034769947,"[36, 44]",3032,23,1.211078624363131,3.4948979591836733,0.0008968399832188893,True,gain,2.2838193348205422
bottom,rand_29,RFP,sigma32_35,2.2997779619221364e-05,"[57, 66]",3012,43,1.2142857142857142,1.039735099337748,8.401163499828395e-05,True,gain,-0.1745506149479661
bottom,rand_29,RFP,sigma32_10,0.0006247894279159,"[6, 15]",3029,26,1.2125984251968502,2.528697886921759,0.0011316116211903364,True,gain,1.3160994617249089
bottom,rand_29,RFP,sigma32_10,7.45748179078126e-05,"[53, 62]",3006,49,1.214787162915088,1.0436893203883495,0.00022058721069829148,True,gain,-0.1710978425267386
bottom,rand_29,RFP,sigH_10,0.0001669313355416,"[1, 6]",149,2906,1.3461538461538458,1.2051431911163062,0.0004185301048388646,True,loss,0.1410106550375396
bottom,rand_29,RFP,sigH_10,2.2526910563699385e-23,"[16, 21]",2939,116,1.1999999999999995,3.9837480563032615,1.28669754709255e-21,True,gain,2.7837480563032617
top,rand_30,GFP,sigma32_10,0.0006290717193588,"[122, 131]",1717,71,1.0,1.0,0.001136189507070636,True,gain,0.0
bottom,rand_30,RFP,minus10,5.648448399772621e-19,"[60, 66]",1728,60,1.4285714285714284,3.4508113590263694,2.3595937670017886e-17,True,gain,2.022239930454941
bottom,rand_30,RFP,minus10,8.154217924631009e-08,"[126, 132]",1760,28,1.442627708978328,3.155,6.579259945418789e-07,True,gain,1.7123722910216723
bottom,rand_30,RFP,minus10,1.061797020977691e-05,"[140, 146]",176,1612,1.1304347826086956,1.4838709677419353,4.4935527521768295e-05,True,loss,-0.3534361851332397
bottom,rand_30,RFP,minus35,1.3450729479198971e-06,"[144, 150]",140,1648,1.0454649827784157,1.4868965057348624,7.5566836535472535e-06,True,loss,-0.4414315229564469
bottom,rand_30,RFP,sigma28_35,1.407994323340563e-06,"[57, 65]",1721,67,1.440366972477064,2.4251781472684084,7.859278658301851e-06,True,gain,0.9848111747913444
bottom,rand_30,RFP,sigma28_35,0.0019637685346392,"[138, 146]",224,1564,1.2015915119363392,1.475980700650304,0.0025634566738199686,True,loss,-0.2743891887139649
bottom,rand_30,RFP,sigma32_35,1.4665697987984705e-11,"[55, 64]",339,1449,2.0,1.4137931034482758,2.601654643073999e-10,True,loss,0.5862068965517242
bottom,rand_30,RFP,sigma32_10,0.0001104671370813,"[59, 68]",262,1526,1.6464285714285714,1.4336950130953017,0.00029919512178040644,True,loss,0.2127335583332699
bottom,rand_30,RFP,sigma32_10,0.0010462988392996,"[127, 136]",1767,21,1.4615384615384617,1.074766355140187,0.0016554147793438998,True,gain,-0.3867721063982747
bottom,rand_30,RFP,sigH_10,0.0007817604809065,"[100, 105]",1758,30,1.464788732394366,1.0820619509939895,0.0013362028853255682,True,gain,-0.3827267814003763
bottom,rand_30,RFP,sigH_10,0.0019659906090345,"[128, 133]",1753,35,1.4639175257731958,1.0789473684210529,0.0025639051749241464,True,gain,-0.3849701573521429
bottom,rand_30,RFP,sigH_10,4.920714901202184e-06,"[142, 147]",97,1691,1.0285714285714285,1.4736842105263157,2.322838869085835e-05,True,loss,-0.4451127819548872
top,rand_31,GFP,minus10,0.0005350028847114,"[103, 109]",127,2612,1.0,1.0,0.0010106910805270065,True,loss,0.0
top,rand_31,GFP,minus35,2.364388310321769e-05,"[108, 114]",150,2589,1.0,1.0,8.574384324871099e-05,True,loss,0.0
top,rand_31,GFP,sigma32_35,0.0004345929687024,"[107, 116]",234,2505,1.0,1.0,0.0008752688872000125,True,loss,0.0
top,rand_31,GFP,sigma32_10,0.0009696726116956,"[44, 53]",2676,63,1.0,1.0,0.0015635684488075922,True,gain,0.0
top,rand_31,GFP,sigH_10,0.0004624618845089,"[1, 6]",2646,93,1.0,1.0,0.0009122439306001912,True,gain,0.0
bottom,rand_31,RFP,minus10,0.0012938629836807,"[3, 9]",2712,27,1.0,1.0483870967741935,0.0019029557795190307,True,gain,0.0483870967741935
bottom,rand_31,RFP,minus10,0.0034247835624733,"[113, 119]",2725,14,1.0,1.096320346320346,0.0037363898175256306,True,gain,0.0963203463203461
bottom,rand_31,RFP,minus35,6.980142580775186e-06,"[89, 95]",2724,15,1.0,3.455121436114044,3.138640500730509e-05,True,gain,2.455121436114044
bottom,rand_32,RFP,minus35,1.2763147880546345e-18,"[143, 149]",1233,22,1.0,3.9868860434594273,5.0856235400946205e-17,True,gain,2.9868860434594278
bottom,rand_32,RFP,sigH_10,1.2763147880546345e-18,"[141, 146]",1233,22,1.0,3.9868860434594273,5.0856235400946205e-17,True,gain,2.9868860434594278
top,rand_34,GFP,minus35,0.0012592206314369,"[63, 69]",2252,30,1.0,1.0,0.0018711310587616588,True,gain,0.0
top,rand_34,GFP,sigma28_35,0.0011785209688945,"[27, 35]",377,1905,1.0,1.0,0.0017854417653282958,True,loss,0.0
top,rand_34,GFP,sigH_10,0.0034718721575437,"[116, 121]",221,2061,1.0,1.0,0.003770293034816848,True,loss,0.0
bottom,rand_34,RFP,minus10,8.099095986106286e-12,"[18, 24]",2264,18,1.0508474576271185,3.892320892320892,1.4772294791560057e-10,True,gain,2.8414734346937736
bottom,rand_34,RFP,minus10,0.0006843214530596,"[83, 89]",2246,36,1.0508474576271185,1.1471291866028708,0.0012123068149277457,True,gain,0.0962817289757522
bottom,rand_34,RFP,minus35,0.0005235146142211,"[67, 73]",348,1934,1.040156633906634,1.053097345132743,0.0009969873903181244,True,loss,-0.012940711226109
bottom,rand_34,RFP,sigma28_35,0.003201706099356,"[38, 46]",415,1867,1.0422535211267605,1.053708439897698,0.0035727784564119082,True,loss,-0.0114549187709374
bottom,rand_34,RFP,sigma28_35,0.0023504603197049,"[98, 106]",2265,17,1.051219512195122,1.2884615384615383,0.002905819679253313,True,gain,0.2372420262664163
bottom,rand_34,RFP,sigma32_10,8.099095986106286e-12,"[15, 24]",2264,18,1.0508474576271185,3.892320892320892,1.4772294791560057e-10,True,gain,2.8414734346937736
bottom,rand_34,RFP,sigma32_10,1.6530973594491836e-12,"[16, 25]",2263,19,1.0508474576271185,3.895752895752896,3.293478585364143e-11,True,gain,2.8449054381257777
bottom,rand_34,RFP,sigH_35,0.0011956305530448,"[40, 48]",2098,184,1.0531562113690325,1.0351712816858392,0.0018024930921921025,True,gain,-0.017984929683193
bottom,rand_34,RFP,sigH_10,0.0006271665869698,"[23, 28]",2177,105,1.0533807829181494,1.0294117647058822,0.0011336289252819266,True,gain,-0.0239690182122671
bottom,rand_34,RFP,sigH_10,0.002992268970153,"[36, 41]",2255,27,1.0511363636363635,1.2647058823529411,0.003417097280730277,True,gain,0.2135695187165776
bottom,rand_34,RFP,sigH_10,0.0006083771871431,"[75, 80]",2193,89,1.0526932084309133,1.024590163934426,0.001110427705920105,True,gain,-0.0281030444964873
bottom,rand_34,RFP,sigH_10,0.003144020845946,"[136, 141]",2249,33,1.0520833333333333,1.0174757281553397,0.0035281689735702513,True,gain,-0.0346076051779935
top,rand_33,GFP,minus35,0.0001584784514267,"[15, 21]",133,1837,1.0,1.0282828282828282,0.0004012308789786442,True,loss,-0.0282828282828282
top,rand_33,GFP,minus35,0.0030053475777447,"[57, 63]",1949,21,1.0227752003374102,1.0,0.003424483161618466,True,gain,-0.0227752003374102
top,rand_33,GFP,minus35,4.6433269750654886e-06,"[141, 147]",133,1837,1.0,1.0285714285714285,2.2147729033921946e-05,True,loss,-0.0285714285714284
top,rand_33,GFP,sigma32_35,0.0001734391661259,"[14, 23]",180,1790,1.0,1.0289111644955171,0.0004319302310250779,True,loss,-0.0289111644955171
top,rand_33,GFP,sigma32_35,4.919434245532555e-08,"[134, 143]",1912,58,1.02779694068085,1.0,4.3190965070946845e-07,True,gain,-0.02779694068085
top,rand_33,GFP,sigma32_10,0.0006210881519319,"[14, 23]",1931,39,1.0237341772151896,1.0,0.0011264834128176617,True,gain,-0.0237341772151895
top,rand_33,GFP,sigma32_10,0.0006979280426259,"[86, 95]",113,1857,1.0,1.0285714285714285,0.0012305198300892313,True,loss,-0.0285714285714284
top,rand_33,GFP,sigma32_10,1.8439722224896035e-06,"[90, 99]",1931,39,1.026865671641791,1.0,1.0033378269428725e-05,True,gain,-0.0268656716417909
top,rand_33,GFP,sigma32_10,2.646936076419384e-05,"[91, 100]",1926,44,1.026050012923236,1.0,9.4169841180305e-05,True,gain,-0.0260500129232359
top,rand_33,GFP,sigma32_10,0.0009955117794773,"[134, 143]",1889,81,1.0245231607629428,1.0,0.001592572889960597,True,gain,-0.0245231607629428
top,rand_33,GFP,sigma32_10,0.001504988043635,"[135, 144]",1889,81,1.0244565217391302,1.0,0.002133954417257383,True,gain,-0.0244565217391301
top,rand_33,GFP,sigH_10,0.0025866457659531,"[2, 7]",106,1864,1.0,1.026050012923236,0.003098710700193584,True,loss,-0.0260500129232359
top,rand_33,GFP,sigH_10,7.401720597723269e-06,"[91, 96]",1930,40,1.0266403829907067,1.0,3.271408933123424e-05,True,gain,-0.0266403829907067
top,rand_33,GFP,sigH_10,1.1236390269940002e-05,"[144, 149]",1939,31,1.0244565217391302,1.0,4.693911419216872e-05,True,gain,-0.0244565217391301
bottom,rand_33,RFP,minus10,0.0005399591491808,"[42, 48]",1950,20,1.0,1.0393164292919792,0.0010166708727745277,True,gain,0.0393164292919792
bottom,rand_33,RFP,minus10,3.83079730651407e-05,"[143, 149]",155,1815,1.0,1.0,0.00012885409121910963,True,loss,0.0
bottom,rand_33,RFP,minus35,0.0001903914895436,"[4, 10]",210,1760,1.0,1.0,0.00046345296796797367,True,loss,0.0
bottom,rand_33,RFP,minus35,0.004590419929184,"[46, 52]",155,1815,1.0,1.0,0.004602860091593712,True,loss,0.0
bottom,rand_33,RFP,sigH_35,0.0011662758737238,"[46, 54]",1927,43,1.0,1.0,0.0017737254920403064,True,gain,0.0
bottom,rand_33,RFP,sigH_35,0.003341782067765,"[48, 56]",1883,87,1.0,1.0,0.003673860436467254,True,gain,0.0
bottom,rand_33,RFP,sigH_10,0.0036189485763294,"[34, 39]",1925,45,1.0,1.0,0.0038924737594240636,True,gain,0.0
top,rand_35,GFP,minus10,5.481625373778269e-07,"[4, 10]",296,2890,1.0,1.0335205992509362,3.5209224721851667e-06,True,loss,-0.0335205992509362
top,rand_35,GFP,minus10,0.0039059754995742,"[7, 13]",3148,38,1.029161646942102,1.0,0.004085814436145871,True,gain,-0.0291616469421018
top,rand_35,GFP,minus10,7.885785695139749e-05,"[9, 15]",3159,27,1.0293398533007332,1.0,0.0002313044728245974,True,gain,-0.0293398533007331
top,rand_35,GFP,minus35,3.73206006404563e-05,"[14, 20]",290,2896,1.1249999999999998,1.0257515473032712,0.00012602393175851606,True,loss,0.0992484526967285
top,rand_35,GFP,sigma32_35,0.0004659848579497,"[19, 28]",3131,55,1.0291970802919708,1.0,0.0009177952715511202,True,gain,-0.0291970802919707
top,rand_35,GFP,sigH_35,2.355242941679373e-05,"[0, 8]",3176,10,1.0279117434289846,3.343018916637704,8.555510826016235e-05,True,gain,2.31510717320872
top,rand_35,GFP,sigH_35,0.0028833138991405,"[98, 106]",3175,11,1.027972027972028,1.521974714027694,0.0033262881555738877,True,gain,0.4940026860556661
top,rand_35,GFP,sigH_10,2.5855172597079178e-12,"[9, 14]",3113,73,1.0319497542326597,1.0,4.960362742698894e-11,True,gain,-0.0319497542326596
top,rand_35,GFP,sigH_10,0.000120945894632,"[95, 100]",3164,22,1.029268466796352,1.0,0.00032093883769585175,True,gain,-0.0292684667963518
bottom,rand_35,RFP,minus10,3.591486394572275e-07,"[37, 43]",3102,84,1.2142857142857142,1.019205949234835,2.403604589649145e-06,True,gain,-0.1950797650508791
bottom,rand_35,RFP,minus10,2.8270813865161163e-06,"[98, 104]",127,3059,1.0454545454545454,1.222222222222222,1.4703093957985424e-05,True,loss,-0.1767676767676766
bottom,rand_35,RFP,sigma32_10,5.558150593503469e-07,"[5, 14]",296,2890,1.1137466307277628,1.222222222222222,3.554471614117034e-06,True,loss,-0.1084755914944592
bottom,rand_35,RFP,sigma32_10,0.0001208093781283,"[62, 71]",3175,11,1.2142857142857142,3.89196675900277,0.000320919271130561,True,gain,2.677681044717056
bottom,rand_35,RFP,sigH_10,3.0887254521866765e-07,"[9, 14]",3112,74,1.214345304306372,1.0358832383614665,2.1163489209427227e-06,True,gain,-0.1784620659449056
bottom,rand_35,RFP,sigH_10,1.971691960279275e-05,"[17, 22]",150,3036,1.375,1.206896551724138,7.554263575626216e-05,True,loss,0.1681034482758621
bottom,rand_35,RFP,sigH_10,0.0002391387136336,"[42, 47]",3122,64,1.2124822946175635,1.3940217391304346,0.000553997556628823,True,gain,0.1815394445128708
